customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_No,Score_Yes
4374-YMUSQ,Male,0,No,No,34,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,116.25,3899.05,No,0.930451127819549,6.95488721804511e-02
8981-FJGLA,Male,0,No,Yes,11,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,78,851.8,No,0.31437125748503,0.68562874251497
7218-HKQFK,Male,0,Yes,No,2,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,94.2,167.5,Yes,0.31437125748503,0.68562874251497
4636-QRJKY,Female,0,Yes,Yes,6,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,80.5,502.85,Yes,0.31437125748503,0.68562874251497
4332-MUOEZ,Male,1,Yes,Yes,20,Fiberoptic,Yes,No,Yes,Yes,No,Yes,Oneyear,No,94.3,1818.3,No,0.930451127819549,6.95488721804511e-02
3482-ABPKK,Female,0,No,No,28,DSL,Yes,No,No,Yes,No,No,Oneyear,No,54.3,1546.3,No,0.930451127819549,6.95488721804511e-02
7531-GQHME,Male,0,No,No,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.05,265.45,No,0.778723404255319,0.221276595744681
8606-CIQUL,Male,1,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.75,8399.15,No,0.930451127819549,6.95488721804511e-02
7601-GNDYK,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.6,686.95,No,0.930451127819549,6.95488721804511e-02
0356-OBMAC,Female,1,No,No,56,Fiberoptic,No,Yes,Yes,Yes,Yes,No,Twoyear,Yes,99.9,5706.3,No,0.930451127819549,6.95488721804511e-02
4234-XTNEA,Male,0,No,No,2,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,79.95,174.45,No,0.31437125748503,0.68562874251497
9282-IZGQK,Female,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85,85,Yes,0.31437125748503,0.68562874251497
5348-CAGXB,Male,0,No,No,12,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.55,1021.75,No,0.31437125748503,0.68562874251497
5394-MEITZ,Female,0,Yes,Yes,60,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,80.6,4946.7,No,0.930451127819549,6.95488721804511e-02
6859-QNXIQ,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,113.1,8248.5,No,0.930451127819549,6.95488721804511e-02
2560-PPCHE,Female,0,No,No,65,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,105.05,6744.25,No,0.930451127819549,6.95488721804511e-02
4676-MQUEA,Male,1,Yes,No,50,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Oneyear,Yes,101.9,5265.5,No,0.930451127819549,6.95488721804511e-02
3580-HYCSP,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,110.3,7966.9,No,0.930451127819549,6.95488721804511e-02
1352-HNSAW,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.6,8220.4,No,0.930451127819549,6.95488721804511e-02
1982-FEBTD,Female,0,Yes,Yes,23,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.6,514.75,No,0.930451127819549,6.95488721804511e-02
5301-GAUUY,Male,0,No,No,32,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,80.35,2596.15,Yes,0.575596816976127,0.424403183023873
3716-UVSPD,Male,0,No,No,1,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.3,49.3,No,0.324675324675325,0.675324675324675
7343-EOBEU,Male,0,Yes,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,23.6,89.05,No,0.778723404255319,0.221276595744681
6103-LIANB,Male,0,Yes,Yes,59,Fiberoptic,No,No,Yes,No,Yes,Yes,Twoyear,Yes,99.5,5861.75,No,0.930451127819549,6.95488721804511e-02
6967-QIQRV,Male,0,Yes,Yes,15,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Oneyear,No,101.9,1667.25,No,0.930451127819549,6.95488721804511e-02
7025-WCBNE,Male,1,No,No,47,DSL,No,Yes,No,Yes,No,No,Twoyear,No,59.6,2754,No,0.930451127819549,6.95488721804511e-02
5756-JYOJT,Female,0,No,No,11,DSL,No,No,Yes,Yes,No,Yes,Oneyear,No,64.9,697.25,No,0.930451127819549,6.95488721804511e-02
1218-VKFPE,Female,0,Yes,Yes,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19,233.55,Yes,0.778723404255319,0.221276595744681
2865-TCHJW,Female,1,No,No,4,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.2,346.2,Yes,0.31437125748503,0.68562874251497
2393-DIVAI,Female,0,No,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20,61.7,No,0.778723404255319,0.221276595744681
5192-EBGOV,Female,1,No,No,1,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,85.7,85.7,Yes,0.31437125748503,0.68562874251497
4568-KNYWR,Male,0,No,No,52,DSL,Yes,Yes,No,No,Yes,No,Twoyear,Yes,63.25,3342.45,No,0.930451127819549,6.95488721804511e-02
0459-SPZHJ,Male,0,Yes,Yes,63,DSL,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,83.5,5435,No,0.930451127819549,6.95488721804511e-02
0719-SYFRB,Female,0,No,No,12,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,61.65,713.75,Yes,0.778723404255319,0.221276595744681
2001-MCUUW,Male,0,No,No,46,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,108.65,4903.2,No,0.930451127819549,6.95488721804511e-02
4723-BEGSG,Male,0,Yes,No,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,86.65,6094.25,No,0.930451127819549,6.95488721804511e-02
8207-DMRVL,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,114.55,8306.05,No,0.930451127819549,6.95488721804511e-02
3419-SNJJD,Female,1,Yes,No,65,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,105.25,6786.4,Yes,0.575596816976127,0.424403183023873
4765-OXPPD,Female,0,Yes,Yes,9,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,65,663.05,Yes,0.778723404255319,0.221276595744681
2804-ETQDK,Male,0,No,Yes,66,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.55,1357.1,No,0.930451127819549,6.95488721804511e-02
6464-KEXXH,Male,0,No,No,8,DSL,No,No,No,No,No,No,Month-to-month,Yes,25.25,186.3,No,0.778723404255319,0.221276595744681
4851-BQDNX,Male,0,Yes,Yes,40,Fiberoptic,No,No,Yes,No,Yes,No,Oneyear,Yes,85.05,3355.65,No,0.930451127819549,6.95488721804511e-02
5148-HKFIR,Female,0,No,No,20,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.7,406.95,No,0.930451127819549,6.95488721804511e-02
3003-CMDUU,Female,0,Yes,No,25,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,95.15,2395.7,No,0.575596816976127,0.424403183023873
1775-KWJKQ,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,89.85,6562.9,No,0.930451127819549,6.95488721804511e-02
9411-TPQQV,Female,0,No,No,40,DSL,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,54.55,2236.2,No,0.930451127819549,6.95488721804511e-02
7954-MLBUN,Male,0,No,No,31,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,No,99.45,3109.9,No,0.930451127819549,6.95488721804511e-02
2077-DDHJK,Female,0,Yes,No,68,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,70.9,4911.35,No,0.930451127819549,6.95488721804511e-02
0195-IESCP,Male,0,Yes,No,10,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.25,855.3,Yes,0.31437125748503,0.68562874251497
4580-TMHJU,Female,0,Yes,Yes,43,DSL,No,No,No,No,Yes,No,Month-to-month,No,56.15,2499.3,Yes,0.778723404255319,0.221276595744681
8404-VLQFB,Female,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,25.25,394.85,No,0.778723404255319,0.221276595744681
0887-HJGAR,Male,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,Yes,45.7,45.7,Yes,0.324675324675325,0.675324675324675
5644-PDMZC,Female,1,No,No,2,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,No,89.5,161.5,Yes,0.31437125748503,0.68562874251497
3509-GWQGF,Male,1,No,No,24,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,70,1732.6,No,0.575596816976127,0.424403183023873
1140-UKVZG,Female,0,No,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,24.8,475.25,No,0.778723404255319,0.221276595744681
4160-AMJTL,Female,1,No,No,8,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.65,164.3,Yes,0.778723404255319,0.221276595744681
4464-JCOLN,Male,0,Yes,Yes,2,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.85,35.9,Yes,0.930451127819549,6.95488721804511e-02
5650-VDUDS,Female,0,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.25,96.05,Yes,0.778723404255319,0.221276595744681
3030-ZKIWL,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.05,20.05,No,0.608695652173913,0.391304347826087
9565-FLVCG,Male,0,Yes,Yes,65,DSL,Yes,Yes,No,No,No,Yes,Twoyear,Yes,69.55,4459.15,No,0.930451127819549,6.95488721804511e-02
7538-GWHML,Female,0,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,69.65,145.15,Yes,0.31437125748503,0.68562874251497
9092-GDZKO,Male,0,No,No,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,24.85,493.4,No,0.778723404255319,0.221276595744681
2324-AALNO,Female,0,No,No,48,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.55,1203.95,No,0.930451127819549,6.95488721804511e-02
2826-UWHIS,Male,0,Yes,No,45,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,No,81.4,3775.85,No,0.575596816976127,0.424403183023873
1448-PWKYE,Male,0,Yes,Yes,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,80,80,Yes,0.31437125748503,0.68562874251497
7251-LJBQN,Female,1,No,No,40,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,103.75,4188.4,No,0.930451127819549,6.95488721804511e-02
1536-HBSWP,Female,0,No,No,1,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.9,49.9,No,0.324675324675325,0.675324675324675
0946-FKYTX,Male,0,No,No,52,DSL,No,Yes,No,No,No,No,Oneyear,No,30.1,1623.4,No,0.930451127819549,6.95488721804511e-02
5076-YVXCM,Male,0,No,No,51,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,83.4,4149.45,No,0.575596816976127,0.424403183023873
6663-JOCQO,Male,0,Yes,Yes,31,DSL,Yes,Yes,No,Yes,No,Yes,Oneyear,Yes,75.25,2344.5,No,0.930451127819549,6.95488721804511e-02
2276-YDAVZ,Female,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.1,270.7,Yes,0.31437125748503,0.68562874251497
9450-TRJUU,Male,0,No,No,35,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,No,83.15,2848.45,No,0.575596816976127,0.424403183023873
1766-GKNMI,Male,0,No,No,29,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,84.9,2516.2,No,0.575596816976127,0.424403183023873
7133-VBDCG,Female,0,No,No,25,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,Yes,79.85,2015.35,Yes,0.575596816976127,0.424403183023873
3014-WJKSM,Male,0,Yes,No,29,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,75.3,2263.4,No,0.575596816976127,0.424403183023873
1029-QFBEN,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.55,19.55,Yes,0.608695652173913,0.391304347826087
9661-JALZV,Female,0,No,No,58,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,24.7,1519,No,0.930451127819549,6.95488721804511e-02
6952-OMNWB,Male,1,Yes,No,68,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,80.35,5589.3,No,0.575596816976127,0.424403183023873
5244-IRFIH,Male,1,Yes,No,33,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.5,3105.55,Yes,0.575596816976127,0.424403183023873
4950-HKQTE,Female,0,No,No,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,26.25,605.9,No,0.930451127819549,6.95488721804511e-02
6786-OBWQR,Female,0,Yes,Yes,5,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,80.85,356.1,No,0.31437125748503,0.68562874251497
6439-GTPCA,Female,0,No,No,45,Fiberoptic,No,No,Yes,Yes,No,No,Month-to-month,Yes,87.25,3941.7,Yes,0.575596816976127,0.424403183023873
6621-YOBKI,Male,0,No,No,5,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.35,92.75,No,0.778723404255319,0.221276595744681
6647-ZEDXT,Female,0,No,No,30,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,110.45,3327.05,No,0.930451127819549,6.95488721804511e-02
1307-TVUFB,Male,1,No,No,42,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,79.35,3344.1,No,0.575596816976127,0.424403183023873
6923-JHPMP,Female,0,No,No,2,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,80.45,137.1,No,0.31437125748503,0.68562874251497
4018-PPNDW,Female,0,Yes,Yes,61,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,24.1,1551.6,No,0.930451127819549,6.95488721804511e-02
6919-ELBGL,Male,1,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,114.95,8196.4,No,0.930451127819549,6.95488721804511e-02
0139-IVFJG,Female,0,Yes,No,2,Fiberoptic,Yes,Yes,No,No,Yes,No,Month-to-month,No,90.35,190.5,No,0.31437125748503,0.68562874251497
5684-FJVYR,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,No,Yes,No,No,Twoyear,Yes,90.35,6563.4,No,0.930451127819549,6.95488721804511e-02
7969-FFOWG,Male,0,Yes,Yes,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.9,1292.6,No,0.930451127819549,6.95488721804511e-02
5175-WLYXL,Male,0,No,No,22,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,78.85,1600.25,No,0.575596816976127,0.424403183023873
8728-SKJLR,Male,0,No,No,41,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,74.25,3089.1,No,0.575596816976127,0.424403183023873
3137-NYQQI,Male,0,Yes,No,17,DSL,Yes,Yes,No,No,No,Yes,Oneyear,No,64.8,1175.6,No,0.930451127819549,6.95488721804511e-02
7706-DZNKK,Male,0,No,No,11,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.45,237.3,No,0.778723404255319,0.221276595744681
0236-HFWSV,Male,0,No,No,15,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,93.35,1444.65,Yes,0.575596816976127,0.424403183023873
4992-LTJNE,Male,0,Yes,Yes,72,DSL,Yes,No,No,No,No,No,Twoyear,No,55.3,3983.6,No,0.930451127819549,6.95488721804511e-02
0229-LFJAF,Male,0,No,No,72,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,69.65,4908.25,No,0.930451127819549,6.95488721804511e-02
7131-ZQZNK,Female,0,Yes,Yes,60,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,59.85,3590.2,No,0.930451127819549,6.95488721804511e-02
3442-ZHHCC,Male,0,No,No,68,DSL,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,76.9,5023,No,0.930451127819549,6.95488721804511e-02
5726-CVNYA,Female,0,Yes,Yes,8,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.85,146.6,No,0.930451127819549,6.95488721804511e-02
4257-GAESD,Female,0,No,No,6,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,45,298.7,No,0.778723404255319,0.221276595744681
6286-ZHAOK,Female,0,Yes,Yes,20,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,25.55,507.4,No,0.778723404255319,0.221276595744681
3807-XHCJH,Female,0,Yes,Yes,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20,20,No,0.608695652173913,0.391304347826087
3174-AKMAS,Female,0,Yes,No,46,DSL,No,Yes,No,Yes,Yes,No,Twoyear,Yes,64.2,3009.5,No,0.930451127819549,6.95488721804511e-02
3138-BKYAV,Male,0,No,No,6,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,85.35,489.45,Yes,0.31437125748503,0.68562874251497
2239-JALAW,Male,0,No,No,58,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,103.25,6017.65,Yes,0.930451127819549,6.95488721804511e-02
8098-TDCBU,Female,0,Yes,No,42,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.25,1108.2,No,0.930451127819549,6.95488721804511e-02
2311-QYMUQ,Female,0,Yes,Yes,16,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,89.45,1430.25,Yes,0.575596816976127,0.424403183023873
3643-AHCFP,Male,1,Yes,No,7,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.6,644.35,Yes,0.31437125748503,0.68562874251497
9146-JRIOX,Female,0,Yes,Yes,14,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,25.55,372.45,No,0.778723404255319,0.221276595744681
5337-IIWKZ,Male,0,Yes,Yes,34,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,44.85,1442.6,No,0.778723404255319,0.221276595744681
8184-WMOFI,Male,0,Yes,Yes,62,DSL,Yes,No,Yes,Yes,No,Yes,Oneyear,No,71.4,4487.3,No,0.930451127819549,6.95488721804511e-02
6092-QZVPP,Male,0,No,No,36,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,79.2,2854.95,No,0.778723404255319,0.221276595744681
4625-LAMOB,Male,0,No,No,44,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.4,905.55,No,0.930451127819549,6.95488721804511e-02
0392-BZIUW,Female,0,Yes,No,72,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,Yes,105,7589.8,No,0.930451127819549,6.95488721804511e-02
6549-NNDYT,Female,0,No,No,13,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,30.85,394.1,No,0.778723404255319,0.221276595744681
0422-OHQHQ,Female,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.55,295.95,No,0.930451127819549,6.95488721804511e-02
6916-HIJSE,Female,0,No,No,65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,84.85,5459.2,No,0.930451127819549,6.95488721804511e-02
5275-PMFUT,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,64.8,4719.75,No,0.930451127819549,6.95488721804511e-02
9777-IQHWP,Male,0,Yes,Yes,64,Fiberoptic,Yes,No,Yes,No,No,Yes,Twoyear,No,93.4,5822.3,No,0.930451127819549,6.95488721804511e-02
0947-MUGVO,Male,1,Yes,No,20,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,73.65,1463.5,Yes,0.575596816976127,0.424403183023873
9944-HKVVB,Female,0,No,No,3,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,95.1,307.4,Yes,0.31437125748503,0.68562874251497
3050-GBUSH,Female,0,No,No,3,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,34.8,113.95,No,0.778723404255319,0.221276595744681
5170-PTRKA,Female,0,Yes,Yes,49,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,35.8,1782,No,0.930451127819549,6.95488721804511e-02
2123-AGEEN,Female,1,No,No,7,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,84.35,609.65,No,0.31437125748503,0.68562874251497
7549-MYGPK,Female,0,Yes,Yes,63,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,100.55,6215.35,Yes,0.575596816976127,0.424403183023873
5898-IGSLP,Male,0,Yes,Yes,31,Fiberoptic,Yes,No,Yes,Yes,No,No,Month-to-month,No,89.3,2823,No,0.575596816976127,0.424403183023873
7997-EASSD,Female,0,Yes,No,63,Fiberoptic,No,No,No,Yes,No,No,Oneyear,Yes,81.2,4965.1,No,0.930451127819549,6.95488721804511e-02
0379-DJQHR,Male,0,Yes,Yes,67,DSL,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,81.35,5398.6,No,0.930451127819549,6.95488721804511e-02
0297-RBCSG,Male,0,No,No,19,DSL,No,Yes,No,Yes,No,Yes,Oneyear,Yes,65.35,1231.85,No,0.930451127819549,6.95488721804511e-02
1907-UBQFC,Male,1,No,No,10,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,72.85,688.65,Yes,0.31437125748503,0.68562874251497
6513-EECDB,Male,1,Yes,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,73.55,73.55,Yes,0.31437125748503,0.68562874251497
4079-WWQQQ,Male,0,No,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,65.55,4807.45,No,0.930451127819549,6.95488721804511e-02
7471-WNSUF,Male,0,Yes,No,60,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.15,1505.9,No,0.930451127819549,6.95488721804511e-02
9199-PWQVC,Female,0,Yes,No,63,DSL,Yes,Yes,No,No,Yes,Yes,Oneyear,Yes,79.7,4786.15,No,0.930451127819549,6.95488721804511e-02
4824-GUCBY,Female,1,No,No,22,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,81.7,1820.9,No,0.575596816976127,0.424403183023873
0862-PRCBS,Female,0,Yes,Yes,68,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Twoyear,Yes,103.75,7039.45,No,0.930451127819549,6.95488721804511e-02
8812-ZRHFP,Female,0,Yes,Yes,30,Fiberoptic,No,No,Yes,No,No,Yes,Oneyear,No,86.45,2538.05,No,0.930451127819549,6.95488721804511e-02
0454-OKRCT,Male,0,No,No,33,Fiberoptic,No,Yes,No,Yes,No,No,Twoyear,No,80.6,2651.1,No,0.930451127819549,6.95488721804511e-02
4198-VFOEA,Female,0,No,No,12,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,33.6,435.45,No,0.930451127819549,6.95488721804511e-02
6630-UJZMY,Female,1,Yes,No,4,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,83.25,308.05,No,0.31437125748503,0.68562874251497
2692-AQCPF,Female,0,Yes,No,65,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,108.05,7118.9,No,0.930451127819549,6.95488721804511e-02
0835-DUUIQ,Female,0,No,Yes,24,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,21.05,531.55,No,0.930451127819549,6.95488721804511e-02
7567-ECMCM,Male,0,No,No,24,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,79.85,2001,No,0.575596816976127,0.424403183023873
6680-WKXRZ,Female,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,74.4,215.8,Yes,0.31437125748503,0.68562874251497
7028-DVOIQ,Male,1,No,No,35,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,99.05,3395.8,Yes,0.575596816976127,0.424403183023873
6169-PPETC,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.5,759.35,No,0.930451127819549,6.95488721804511e-02
4002-BQWPQ,Male,0,No,No,25,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,81.75,2028.8,No,0.778723404255319,0.221276595744681
2826-DXLQO,Male,1,Yes,No,7,DSL,Yes,No,No,No,No,No,Month-to-month,No,29.8,220.45,No,0.778723404255319,0.221276595744681
4541-RMRLG,Male,0,No,No,7,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.25,112.3,Yes,0.778723404255319,0.221276595744681
5875-YPQFJ,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.9,69.9,Yes,0.31437125748503,0.68562874251497
2483-XSSMZ,Female,0,No,No,39,DSL,Yes,No,No,No,No,No,Oneyear,Yes,47.85,1886.4,No,0.930451127819549,6.95488721804511e-02
8165-ZJRNM,Female,0,Yes,Yes,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,23.75,1679.25,No,0.930451127819549,6.95488721804511e-02
3280-NMUVX,Male,0,Yes,Yes,34,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.6,678.8,No,0.930451127819549,6.95488721804511e-02
