customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_No,Score_Yes
4374-YMUSQ,Male,0,No,No,34,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,116.25,3899.05,No,0.856628992763813,0.143371007236187
8981-FJGLA,Male,0,No,Yes,11,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,78,851.8,No,0.433505606357184,0.566494393642816
7218-HKQFK,Male,0,Yes,No,2,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,94.2,167.5,Yes,0.381419133533373,0.618580866466627
4636-QRJKY,Female,0,Yes,Yes,6,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,80.5,502.85,Yes,0.552619565839984,0.447380434160016
4332-MUOEZ,Male,1,Yes,Yes,20,Fiberoptic,Yes,No,Yes,Yes,No,Yes,Oneyear,No,94.3,1818.3,No,0.805879588063191,0.194120411936809
3482-ABPKK,Female,0,No,No,28,DSL,Yes,No,No,Yes,No,No,Oneyear,No,54.3,1546.3,No,0.949265616752049,5.07343832479509e-02
7531-GQHME,Male,0,No,No,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.05,265.45,No,0.852197002740783,0.147802997259217
8606-CIQUL,Male,1,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.75,8399.15,No,0.940048143343889,5.9951856656111e-02
7601-GNDYK,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.6,686.95,No,0.989729437771282,1.02705622287178e-02
0356-OBMAC,Female,1,No,No,56,Fiberoptic,No,Yes,Yes,Yes,Yes,No,Twoyear,Yes,99.9,5706.3,No,0.906412985180514,9.35870148194859e-02
4234-XTNEA,Male,0,No,No,2,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,79.95,174.45,No,0.274595184548896,0.725404815451104
9282-IZGQK,Female,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85,85,Yes,0.281652063167283,0.718347936832717
5348-CAGXB,Male,0,No,No,12,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.55,1021.75,No,0.359767170200255,0.640232829799745
5394-MEITZ,Female,0,Yes,Yes,60,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,80.6,4946.7,No,0.976696145624145,2.33038543758552e-02
6859-QNXIQ,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,113.1,8248.5,No,0.955541083632322,4.44589163676777e-02
2560-PPCHE,Female,0,No,No,65,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,105.05,6744.25,No,0.854842818739587,0.145157181260413
4676-MQUEA,Male,1,Yes,No,50,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Oneyear,Yes,101.9,5265.5,No,0.769179662541231,0.230820337458769
3580-HYCSP,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,110.3,7966.9,No,0.932153616983044,6.78463830169564e-02
1352-HNSAW,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.6,8220.4,No,0.957601563341406,4.23984366585937e-02
1982-FEBTD,Female,0,Yes,Yes,23,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.6,514.75,No,0.975587236758575,2.44127632414247e-02
5301-GAUUY,Male,0,No,No,32,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,80.35,2596.15,Yes,0.598931010634736,0.401068989365264
3716-UVSPD,Male,0,No,No,1,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.3,49.3,No,0.632033140980084,0.367966859019916
7343-EOBEU,Male,0,Yes,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,23.6,89.05,No,0.752223537468795,0.247776462531205
6103-LIANB,Male,0,Yes,Yes,59,Fiberoptic,No,No,Yes,No,Yes,Yes,Twoyear,Yes,99.5,5861.75,No,0.878494851531512,0.121505148468488
6967-QIQRV,Male,0,Yes,Yes,15,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Oneyear,No,101.9,1667.25,No,0.793144921379621,0.206855078620379
7025-WCBNE,Male,1,No,No,47,DSL,No,Yes,No,Yes,No,No,Twoyear,No,59.6,2754,No,0.981343165150182,1.86568348498181e-02
5756-JYOJT,Female,0,No,No,11,DSL,No,No,Yes,Yes,No,Yes,Oneyear,No,64.9,697.25,No,0.849509361048847,0.150490638951153
1218-VKFPE,Female,0,Yes,Yes,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19,233.55,Yes,0.869299220721006,0.130700779278995
2865-TCHJW,Female,1,No,No,4,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.2,346.2,Yes,0.230372515978857,0.769627484021143
2393-DIVAI,Female,0,No,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20,61.7,No,0.72088226003521,0.27911773996479
5192-EBGOV,Female,1,No,No,1,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,85.7,85.7,Yes,0.213745442480372,0.786254557519628
4568-KNYWR,Male,0,No,No,52,DSL,Yes,Yes,No,No,Yes,No,Twoyear,Yes,63.25,3342.45,No,0.971814447509671,2.81855524903293e-02
0459-SPZHJ,Male,0,Yes,Yes,63,DSL,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,83.5,5435,No,0.980898197563759,1.91018024362409e-02
0719-SYFRB,Female,0,No,No,12,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,61.65,713.75,Yes,0.795881041943209,0.204118958056791
2001-MCUUW,Male,0,No,No,46,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,108.65,4903.2,No,0.92357598594685,0.07642401405315
4723-BEGSG,Male,0,Yes,No,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,86.65,6094.25,No,0.989831447386251,1.01685526137495e-02
8207-DMRVL,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,114.55,8306.05,No,0.969038613314828,3.0961386685172e-02
3419-SNJJD,Female,1,Yes,No,65,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,105.25,6786.4,Yes,0.674319792975848,0.325680207024152
4765-OXPPD,Female,0,Yes,Yes,9,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,65,663.05,Yes,0.86928618199166,0.13071381800834
2804-ETQDK,Male,0,No,Yes,66,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.55,1357.1,No,0.997557928406427,2.44207159357308e-03
6464-KEXXH,Male,0,No,No,8,DSL,No,No,No,No,No,No,Month-to-month,Yes,25.25,186.3,No,0.489315233619794,0.510684766380206
4851-BQDNX,Male,0,Yes,Yes,40,Fiberoptic,No,No,Yes,No,Yes,No,Oneyear,Yes,85.05,3355.65,No,0.73998033874041,0.26001966125959
5148-HKFIR,Female,0,No,No,20,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.7,406.95,No,0.973257065436636,2.67429345633639e-02
3003-CMDUU,Female,0,Yes,No,25,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,95.15,2395.7,No,0.512122915301366,0.487877084698634
1775-KWJKQ,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,89.85,6562.9,No,0.991117995280509,8.88200471949097e-03
9411-TPQQV,Female,0,No,No,40,DSL,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,54.55,2236.2,No,0.911059772811053,8.89402271889472e-02
7954-MLBUN,Male,0,No,No,31,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,No,99.45,3109.9,No,0.878329483700756,0.121670516299244
2077-DDHJK,Female,0,Yes,No,68,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,70.9,4911.35,No,0.994855010995832,5.14498900416831e-03
0195-IESCP,Male,0,Yes,No,10,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.25,855.3,Yes,0.361488746465153,0.638511253534847
4580-TMHJU,Female,0,Yes,Yes,43,DSL,No,No,No,No,Yes,No,Month-to-month,No,56.15,2499.3,Yes,0.853111404958136,0.146888595041864
8404-VLQFB,Female,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,25.25,394.85,No,0.856148239841049,0.143851760158951
0887-HJGAR,Male,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,Yes,45.7,45.7,Yes,0.487121278234516,0.512878721765484
5644-PDMZC,Female,1,No,No,2,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,No,89.5,161.5,Yes,0.32062969113385,0.67937030886615
3509-GWQGF,Male,1,No,No,24,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,70,1732.6,No,0.482609272497115,0.517390727502885
1140-UKVZG,Female,0,No,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,24.8,475.25,No,0.880244647646899,0.119755352353101
4160-AMJTL,Female,1,No,No,8,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.65,164.3,Yes,0.761198749397633,0.238801250602367
4464-JCOLN,Male,0,Yes,Yes,2,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.85,35.9,Yes,0.896884699342116,0.103115300657884
5650-VDUDS,Female,0,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.25,96.05,Yes,0.426888282892944,0.573111717107056
3030-ZKIWL,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.05,20.05,No,0.772614477890824,0.227385522109176
9565-FLVCG,Male,0,Yes,Yes,65,DSL,Yes,Yes,No,No,No,Yes,Twoyear,Yes,69.55,4459.15,No,0.985535435750877,1.44645642491231e-02
7538-GWHML,Female,0,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,69.65,145.15,Yes,0.38377424899282,0.61622575100718
9092-GDZKO,Male,0,No,No,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,24.85,493.4,No,0.878917207024101,0.121082792975899
2324-AALNO,Female,0,No,No,48,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.55,1203.95,No,0.984765863333235,1.52341366667646e-02
2826-UWHIS,Male,0,Yes,No,45,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,No,81.4,3775.85,No,0.760473086854754,0.239526913145246
1448-PWKYE,Male,0,Yes,Yes,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,80,80,Yes,0.388858154823845,0.611141845176155
7251-LJBQN,Female,1,No,No,40,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,103.75,4188.4,No,0.663701921326864,0.336298078673136
1536-HBSWP,Female,0,No,No,1,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.9,49.9,No,0.624089859137269,0.375910140862731
0946-FKYTX,Male,0,No,No,52,DSL,No,Yes,No,No,No,No,Oneyear,No,30.1,1623.4,No,0.958578829288145,4.14211707118546e-02
5076-YVXCM,Male,0,No,No,51,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,83.4,4149.45,No,0.705557602145812,0.294442397854188
6663-JOCQO,Male,0,Yes,Yes,31,DSL,Yes,Yes,No,Yes,No,Yes,Oneyear,Yes,75.25,2344.5,No,0.945344401927922,5.46555980720781e-02
2276-YDAVZ,Female,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.1,270.7,Yes,0.332553853095471,0.667446146904529
9450-TRJUU,Male,0,No,No,35,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,No,83.15,2848.45,No,0.593309056057446,0.406690943942554
1766-GKNMI,Male,0,No,No,29,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,84.9,2516.2,No,0.46931176403554,0.53068823596446
7133-VBDCG,Female,0,No,No,25,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,Yes,79.85,2015.35,Yes,0.612565345874643,0.387434654125357
3014-WJKSM,Male,0,Yes,No,29,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,75.3,2263.4,No,0.543802383327224,0.456197616672776
1029-QFBEN,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.55,19.55,Yes,0.771210377009847,0.228789622990153
9661-JALZV,Female,0,No,No,58,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,24.7,1519,No,0.99388838319812,6.11161680187951e-03
6952-OMNWB,Male,1,Yes,No,68,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,80.35,5589.3,No,0.730552334701251,0.269447665298749
5244-IRFIH,Male,1,Yes,No,33,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.5,3105.55,Yes,0.35615832092521,0.64384167907479
4950-HKQTE,Female,0,No,No,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,26.25,605.9,No,0.976977472647117,2.30225273528834e-02
6786-OBWQR,Female,0,Yes,Yes,5,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,80.85,356.1,No,0.331970135952165,0.668029864047835
6439-GTPCA,Female,0,No,No,45,Fiberoptic,No,No,Yes,Yes,No,No,Month-to-month,Yes,87.25,3941.7,Yes,0.758082687233896,0.241917312766104
6621-YOBKI,Male,0,No,No,5,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.35,92.75,No,0.806209499082484,0.193790500917516
6647-ZEDXT,Female,0,No,No,30,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,110.45,3327.05,No,0.785945139710463,0.214054860289537
1307-TVUFB,Male,1,No,No,42,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,79.35,3344.1,No,0.585268802282527,0.414731197717473
6923-JHPMP,Female,0,No,No,2,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,80.45,137.1,No,0.412085993263399,0.587914006736601
4018-PPNDW,Female,0,Yes,Yes,61,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,24.1,1551.6,No,0.995636725382121,4.3632746178789e-03
6919-ELBGL,Male,1,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,114.95,8196.4,No,0.942884320970311,5.71156790296891e-02
0139-IVFJG,Female,0,Yes,No,2,Fiberoptic,Yes,Yes,No,No,Yes,No,Month-to-month,No,90.35,190.5,No,0.490750612344217,0.509249387655783
5684-FJVYR,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,No,Yes,No,No,Twoyear,Yes,90.35,6563.4,No,0.981996278282556,1.80037217174439e-02
7969-FFOWG,Male,0,Yes,Yes,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.9,1292.6,No,0.997613314959368,2.38668504063159e-03
5175-WLYXL,Male,0,No,No,22,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,78.85,1600.25,No,0.53536403145746,0.46463596854254
8728-SKJLR,Male,0,No,No,41,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,74.25,3089.1,No,0.744236042231137,0.255763957768863
3137-NYQQI,Male,0,Yes,No,17,DSL,Yes,Yes,No,No,No,Yes,Oneyear,No,64.8,1175.6,No,0.875091027186744,0.124908972813256
7706-DZNKK,Male,0,No,No,11,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.45,237.3,No,0.799830613562123,0.200169386437877
0236-HFWSV,Male,0,No,No,15,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,93.35,1444.65,Yes,0.312239507129025,0.687760492870975
4992-LTJNE,Male,0,Yes,Yes,72,DSL,Yes,No,No,No,No,No,Twoyear,No,55.3,3983.6,No,0.9939103320146,6.08966798540025e-03
0229-LFJAF,Male,0,No,No,72,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,69.65,4908.25,No,0.995684648171389,4.31535182861129e-03
7131-ZQZNK,Female,0,Yes,Yes,60,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,59.85,3590.2,No,0.987361053911672,1.26389460883279e-02
3442-ZHHCC,Male,0,No,No,68,DSL,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,76.9,5023,No,0.964254226672728,3.57457733272725e-02
5726-CVNYA,Female,0,Yes,Yes,8,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.85,146.6,No,0.947047582031664,5.29524179683362e-02
4257-GAESD,Female,0,No,No,6,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,45,298.7,No,0.424036285123923,0.575963714876077
6286-ZHAOK,Female,0,Yes,Yes,20,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,25.55,507.4,No,0.88376597002703,0.11623402997297
3807-XHCJH,Female,0,Yes,Yes,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20,20,No,0.797720831908417,0.202279168091583
3174-AKMAS,Female,0,Yes,No,46,DSL,No,Yes,No,Yes,Yes,No,Twoyear,Yes,64.2,3009.5,No,0.972884375120887,2.71156248791128e-02
3138-BKYAV,Male,0,No,No,6,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,85.35,489.45,Yes,0.341943256901464,0.658056743098536
2239-JALAW,Male,0,No,No,58,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,103.25,6017.65,Yes,0.741536085603832,0.258463914396168
8098-TDCBU,Female,0,Yes,No,42,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.25,1108.2,No,0.991367565093346,8.63243490665419e-03
2311-QYMUQ,Female,0,Yes,Yes,16,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,89.45,1430.25,Yes,0.442991587687376,0.557008412312624
3643-AHCFP,Male,1,Yes,No,7,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.6,644.35,Yes,0.226929941021204,0.773070058978796
9146-JRIOX,Female,0,Yes,Yes,14,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,25.55,372.45,No,0.887702973182573,0.112297026817427
5337-IIWKZ,Male,0,Yes,Yes,34,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,44.85,1442.6,No,0.835251520075697,0.164748479924303
8184-WMOFI,Male,0,Yes,Yes,62,DSL,Yes,No,Yes,Yes,No,Yes,Oneyear,No,71.4,4487.3,No,0.98186784014753,1.81321598524697e-02
6092-QZVPP,Male,0,No,No,36,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,79.2,2854.95,No,0.833510667231699,0.166489332768301
4625-LAMOB,Male,0,No,No,44,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.4,905.55,No,0.991956427151118,8.04357284888215e-03
0392-BZIUW,Female,0,Yes,No,72,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,Yes,105,7589.8,No,0.915042741903367,8.49572580966331e-02
6549-NNDYT,Female,0,No,No,13,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,30.85,394.1,No,0.62826451628546,0.37173548371454
0422-OHQHQ,Female,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.55,295.95,No,0.940775822836218,5.92241771637822e-02
6916-HIJSE,Female,0,No,No,65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,84.85,5459.2,No,0.982611880727081,1.73881192729194e-02
5275-PMFUT,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,64.8,4719.75,No,0.989713287367995,1.02867126320045e-02
9777-IQHWP,Male,0,Yes,Yes,64,Fiberoptic,Yes,No,Yes,No,No,Yes,Twoyear,No,93.4,5822.3,No,0.959972956015533,4.00270439844671e-02
0947-MUGVO,Male,1,Yes,No,20,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,73.65,1463.5,Yes,0.426631546275644,0.573368453724356
9944-HKVVB,Female,0,No,No,3,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,95.1,307.4,Yes,0.269607273620728,0.730392726379272
3050-GBUSH,Female,0,No,No,3,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,34.8,113.95,No,0.364360298067444,0.635639701932556
5170-PTRKA,Female,0,Yes,Yes,49,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,35.8,1782,No,0.972829107729076,2.71708922709237e-02
2123-AGEEN,Female,1,No,No,7,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,84.35,609.65,No,0.230871097542043,0.769128902457957
7549-MYGPK,Female,0,Yes,Yes,63,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,100.55,6215.35,Yes,0.791288925752276,0.208711074247724
5898-IGSLP,Male,0,Yes,Yes,31,Fiberoptic,Yes,No,Yes,Yes,No,No,Month-to-month,No,89.3,2823,No,0.836604382119109,0.163395617880891
7997-EASSD,Female,0,Yes,No,63,Fiberoptic,No,No,No,Yes,No,No,Oneyear,Yes,81.2,4965.1,No,0.925707409824367,7.42925901756327e-02
0379-DJQHR,Male,0,Yes,Yes,67,DSL,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,81.35,5398.6,No,0.984264326623368,1.57356733766316e-02
0297-RBCSG,Male,0,No,No,19,DSL,No,Yes,No,Yes,No,Yes,Oneyear,Yes,65.35,1231.85,No,0.867349648634225,0.132650351365775
1907-UBQFC,Male,1,No,No,10,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,72.85,688.65,Yes,0.335798221405724,0.664201778594276
6513-EECDB,Male,1,Yes,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,73.55,73.55,Yes,0.266629204970582,0.733370795029418
4079-WWQQQ,Male,0,No,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,65.55,4807.45,No,0.987351894691182,1.26481053088177e-02
7471-WNSUF,Male,0,Yes,No,60,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.15,1505.9,No,0.992156088826257,7.84391117374326e-03
9199-PWQVC,Female,0,Yes,No,63,DSL,Yes,Yes,No,No,Yes,Yes,Oneyear,Yes,79.7,4786.15,No,0.944549585427652,5.54504145723479e-02
4824-GUCBY,Female,1,No,No,22,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,81.7,1820.9,No,0.588423189905666,0.411576810094334
0862-PRCBS,Female,0,Yes,Yes,68,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Twoyear,Yes,103.75,7039.45,No,0.943350376473146,5.66496235268541e-02
8812-ZRHFP,Female,0,Yes,Yes,30,Fiberoptic,No,No,Yes,No,No,Yes,Oneyear,No,86.45,2538.05,No,0.74719684728917,0.25280315271083
0454-OKRCT,Male,0,No,No,33,Fiberoptic,No,Yes,No,Yes,No,No,Twoyear,No,80.6,2651.1,No,0.94268573832955,5.73142616704496e-02
4198-VFOEA,Female,0,No,No,12,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,33.6,435.45,No,0.850174842698705,0.149825157301295
6630-UJZMY,Female,1,Yes,No,4,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,83.25,308.05,No,0.235170091517432,0.764829908482568
2692-AQCPF,Female,0,Yes,No,65,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,108.05,7118.9,No,0.849112942694947,0.150887057305053
0835-DUUIQ,Female,0,No,Yes,24,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,21.05,531.55,No,0.957987515894725,4.20124841052749e-02
7567-ECMCM,Male,0,No,No,24,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,79.85,2001,No,0.421398922840568,0.578601077159432
6680-WKXRZ,Female,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,74.4,215.8,Yes,0.410091116761323,0.589908883238677
7028-DVOIQ,Male,1,No,No,35,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,99.05,3395.8,Yes,0.351701981985314,0.648298018014686
6169-PPETC,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.5,759.35,No,0.989643826582363,1.03561734176371e-02
4002-BQWPQ,Male,0,No,No,25,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,81.75,2028.8,No,0.892473809422281,0.107526190577718
2826-DXLQO,Male,1,Yes,No,7,DSL,Yes,No,No,No,No,No,Month-to-month,No,29.8,220.45,No,0.578500123945282,0.421499876054718
4541-RMRLG,Male,0,No,No,7,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.25,112.3,Yes,0.819326470715257,0.180673529284743
5875-YPQFJ,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.9,69.9,Yes,0.313427367318481,0.686572632681519
2483-XSSMZ,Female,0,No,No,39,DSL,Yes,No,No,No,No,No,Oneyear,Yes,47.85,1886.4,No,0.921346890556241,7.86531094437586e-02
8165-ZJRNM,Female,0,Yes,Yes,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,23.75,1679.25,No,0.998199191148268,1.80080885173201e-03
3280-NMUVX,Male,0,Yes,Yes,34,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.6,678.8,No,0.976337861845432,2.36621381545678e-02
