customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_Yes,Score_No
7218-HKQFK,Male,0,Yes,No,2,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,94.2,167.5,Yes,0.737648085900026,0.262351914099974
4636-QRJKY,Female,0,Yes,Yes,6,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,80.5,502.85,Yes,0.560429929288324,0.439570070711676
4332-MUOEZ,Male,1,Yes,Yes,20,Fiberoptic,Yes,No,Yes,Yes,No,Yes,Oneyear,No,94.3,1818.3,No,0.22610255121907,0.77389744878093
3482-ABPKK,Female,0,No,No,28,DSL,Yes,No,No,Yes,No,No,Oneyear,No,54.3,1546.3,No,8.51462790050108e-02,0.914853720994989
7531-GQHME,Male,0,No,No,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.05,265.45,No,0.144650725426185,0.855349274573815
8606-CIQUL,Male,1,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.75,8399.15,No,0.167475414544457,0.832524585455543
7601-GNDYK,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.6,686.95,No,0.122974107118187,0.877025892881813
0356-OBMAC,Female,1,No,No,56,Fiberoptic,No,Yes,Yes,Yes,Yes,No,Twoyear,Yes,99.9,5706.3,No,0.153903708384256,0.846096291615744
4234-XTNEA,Male,0,No,No,2,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,79.95,174.45,No,0.821179907090167,0.178820092909833
9282-IZGQK,Female,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85,85,Yes,0.873348160587896,0.126651839412104
5348-CAGXB,Male,0,No,No,12,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.55,1021.75,No,0.722943844096144,0.277056155903856
5394-MEITZ,Female,0,Yes,Yes,60,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,80.6,4946.7,No,0.110841257940436,0.889158742059564
6859-QNXIQ,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,113.1,8248.5,No,0.164209726763382,0.835790273236618
2560-PPCHE,Female,0,No,No,65,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,105.05,6744.25,No,0.157707454363169,0.842292545636831
4676-MQUEA,Male,1,Yes,No,50,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Oneyear,Yes,101.9,5265.5,No,0.166097968240115,0.833902031759885
3580-HYCSP,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,110.3,7966.9,No,0.162360055034206,0.837639944965794
1352-HNSAW,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,115.6,8220.4,No,0.164995615747595,0.835004384252405
1982-FEBTD,Female,0,Yes,Yes,23,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.6,514.75,No,0.117393973594224,0.882606026405776
5301-GAUUY,Male,0,No,No,32,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,80.35,2596.15,Yes,0.294708876409186,0.705291123590814
3716-UVSPD,Male,0,No,No,1,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.3,49.3,No,0.267137859317096,0.732862140682904
7343-EOBEU,Male,0,Yes,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,23.6,89.05,No,0.167861179867451,0.832138820132549
6103-LIANB,Male,0,Yes,Yes,59,Fiberoptic,No,No,Yes,No,Yes,Yes,Twoyear,Yes,99.5,5861.75,No,0.177668159308833,0.822331840691167
6967-QIQRV,Male,0,Yes,Yes,15,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Oneyear,No,101.9,1667.25,No,0.235440133497119,0.764559866502881
7025-WCBNE,Male,1,No,No,47,DSL,No,Yes,No,Yes,No,No,Twoyear,No,59.6,2754,No,9.39846007240571e-02,0.906015399275943
5756-JYOJT,Female,0,No,No,11,DSL,No,No,Yes,Yes,No,Yes,Oneyear,No,64.9,697.25,No,0.164605086767923,0.835394913232077
1218-VKFPE,Female,0,Yes,Yes,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19,233.55,Yes,0.149833261410792,0.850166738589208
2865-TCHJW,Female,1,No,No,4,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.2,346.2,Yes,0.860591368544896,0.139408631455104
2393-DIVAI,Female,0,No,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20,61.7,No,0.163818714389246,0.836181285610754
5192-EBGOV,Female,1,No,No,1,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,85.7,85.7,Yes,0.87877109817613,0.12122890182387
4568-KNYWR,Male,0,No,No,52,DSL,Yes,Yes,No,No,Yes,No,Twoyear,Yes,63.25,3342.45,No,9.16460919082693e-02,0.908353908091731
0459-SPZHJ,Male,0,Yes,Yes,63,DSL,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,83.5,5435,No,0.122478512910038,0.877521487089962
0719-SYFRB,Female,0,No,No,12,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,61.65,713.75,Yes,0.160221776708258,0.839778223291742
2001-MCUUW,Male,0,No,No,46,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,108.65,4903.2,No,0.118966631295927,0.881033368704073
4723-BEGSG,Male,0,Yes,No,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,86.65,6094.25,No,0.134676499707851,0.865323500292149
8207-DMRVL,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,114.55,8306.05,No,0.170359094361747,0.829640905638253
3419-SNJJD,Female,1,Yes,No,65,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,105.25,6786.4,Yes,0.154706179285229,0.845293820714771
4765-OXPPD,Female,0,Yes,Yes,9,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,65,663.05,Yes,0.115978520437009,0.884021479562991
2804-ETQDK,Male,0,No,Yes,66,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.55,1357.1,No,0.150206638650591,0.849793361349409
6464-KEXXH,Male,0,No,No,8,DSL,No,No,No,No,No,No,Month-to-month,Yes,25.25,186.3,No,0.297872239498217,0.702127760501783
4851-BQDNX,Male,0,Yes,Yes,40,Fiberoptic,No,No,Yes,No,Yes,No,Oneyear,Yes,85.05,3355.65,No,0.215169683442506,0.784830316557494
5148-HKFIR,Female,0,No,No,20,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.7,406.95,No,0.128927787952125,0.871072212047875
3003-CMDUU,Female,0,Yes,No,25,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,95.15,2395.7,No,0.387837993839602,0.612162006160398
1775-KWJKQ,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,89.85,6562.9,No,0.158920701225585,0.841079298774415
9411-TPQQV,Female,0,No,No,40,DSL,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,54.55,2236.2,No,0.10177924250088,0.89822075749912
7954-MLBUN,Male,0,No,No,31,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,No,99.45,3109.9,No,0.167342579998171,0.832657420001829
2077-DDHJK,Female,0,Yes,No,68,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,70.9,4911.35,No,0.127034433753589,0.872965566246411
0195-IESCP,Male,0,Yes,No,10,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.25,855.3,Yes,0.730587491484496,0.269412508515504
4580-TMHJU,Female,0,Yes,Yes,43,DSL,No,No,No,No,Yes,No,Month-to-month,No,56.15,2499.3,Yes,9.02335701607611e-02,0.909766429839239
8404-VLQFB,Female,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,25.25,394.85,No,0.136716312920345,0.863283687079655
0887-HJGAR,Male,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,Yes,45.7,45.7,Yes,0.391178558976958,0.608821441023042
5644-PDMZC,Female,1,No,No,2,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,No,89.5,161.5,Yes,0.809401725827671,0.190598274172329
3509-GWQGF,Male,1,No,No,24,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,70,1732.6,No,0.380542026154678,0.619457973845322
1140-UKVZG,Female,0,No,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,24.8,475.25,No,0.139589002565578,0.860410997434422
4160-AMJTL,Female,1,No,No,8,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.65,164.3,Yes,0.187360422604266,0.812639577395734
4464-JCOLN,Male,0,Yes,Yes,2,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.85,35.9,Yes,0.16953196066118,0.83046803933882
5650-VDUDS,Female,0,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.25,96.05,Yes,0.283497810451806,0.716502189548194
3030-ZKIWL,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.05,20.05,No,0.166378472667899,0.833621527332101
9565-FLVCG,Male,0,Yes,Yes,65,DSL,Yes,Yes,No,No,No,Yes,Twoyear,Yes,69.55,4459.15,No,0.106999370901885,0.893000629098115
7538-GWHML,Female,0,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,69.65,145.15,Yes,0.677726728830949,0.322273271169051
9092-GDZKO,Male,0,No,No,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,24.85,493.4,No,0.13227368112341,0.86772631887659
2324-AALNO,Female,0,No,No,48,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.55,1203.95,No,0.139523561783901,0.860476438216099
2826-UWHIS,Male,0,Yes,No,45,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,No,81.4,3775.85,No,0.148073769018843,0.851926230981157
1448-PWKYE,Male,0,Yes,Yes,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,80,80,Yes,0.733803255358054,0.266196744641946
7251-LJBQN,Female,1,No,No,40,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,103.75,4188.4,No,0.193579366216899,0.806420633783101
1536-HBSWP,Female,0,No,No,1,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,49.9,49.9,No,0.26785274601165,0.73214725398835
0946-FKYTX,Male,0,No,No,52,DSL,No,Yes,No,No,No,No,Oneyear,No,30.1,1623.4,No,0.141101943296296,0.858898056703704
5076-YVXCM,Male,0,No,No,51,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,83.4,4149.45,No,0.154768953039327,0.845231046960673
6663-JOCQO,Male,0,Yes,Yes,31,DSL,Yes,Yes,No,Yes,No,Yes,Oneyear,Yes,75.25,2344.5,No,7.97021552338508e-02,0.920297844766149
2276-YDAVZ,Female,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.1,270.7,Yes,0.787981660241658,0.212018339758342
9450-TRJUU,Male,0,No,No,35,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,No,83.15,2848.45,No,0.244953563190361,0.755046436809639
1766-GKNMI,Male,0,No,No,29,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,84.9,2516.2,No,0.398557376827298,0.601442623172702
7133-VBDCG,Female,0,No,No,25,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,Yes,79.85,2015.35,Yes,0.30747108971906,0.69252891028094
3014-WJKSM,Male,0,Yes,No,29,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,75.3,2263.4,No,0.345694043163703,0.654305956836297
1029-QFBEN,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.55,19.55,Yes,0.166373415597159,0.833626584402841
9661-JALZV,Female,0,No,No,58,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,24.7,1519,No,0.127603572794055,0.872396427205945
6952-OMNWB,Male,1,Yes,No,68,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,80.35,5589.3,No,0.152353550426264,0.847646449573736
5244-IRFIH,Male,1,Yes,No,33,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.5,3105.55,Yes,0.463942056730504,0.536057943269496
4950-HKQTE,Female,0,No,No,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,26.25,605.9,No,0.123305337507747,0.876694662492253
6786-OBWQR,Female,0,Yes,Yes,5,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,80.85,356.1,No,0.735513042493679,0.264486957506321
6439-GTPCA,Female,0,No,No,45,Fiberoptic,No,No,Yes,Yes,No,No,Month-to-month,Yes,87.25,3941.7,Yes,0.165462038127238,0.834537961872762
6621-YOBKI,Male,0,No,No,5,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.35,92.75,No,0.157824585577403,0.842175414422597
6647-ZEDXT,Female,0,No,No,30,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,110.45,3327.05,No,0.179437587414002,0.820562412585998
1307-TVUFB,Male,1,No,No,42,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,79.35,3344.1,No,0.256532507790555,0.743467492209445
6923-JHPMP,Female,0,No,No,2,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,80.45,137.1,No,0.718402847408533,0.281597152591467
4018-PPNDW,Female,0,Yes,Yes,61,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,24.1,1551.6,No,0.124793916424949,0.875206083575051
6919-ELBGL,Male,1,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,114.95,8196.4,No,0.1658924152711,0.8341075847289
0139-IVFJG,Female,0,Yes,No,2,Fiberoptic,Yes,Yes,No,No,Yes,No,Month-to-month,No,90.35,190.5,No,0.536692430363923,0.463307569636077
5684-FJVYR,Female,0,Yes,Yes,72,Fiberoptic,Yes,Yes,No,Yes,No,No,Twoyear,Yes,90.35,6563.4,No,0.139774786927711,0.860225213072289
7969-FFOWG,Male,0,Yes,Yes,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.9,1292.6,No,0.150007020177958,0.849992979822042
5175-WLYXL,Male,0,No,No,22,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,78.85,1600.25,No,0.439786805366712,0.560213194633288
8728-SKJLR,Male,0,No,No,41,Fiberoptic,No,No,No,Yes,No,No,Month-to-month,Yes,74.25,3089.1,No,0.158969281167409,0.841030718832591
3137-NYQQI,Male,0,Yes,No,17,DSL,Yes,Yes,No,No,No,Yes,Oneyear,No,64.8,1175.6,No,0.114922883002133,0.885077116997867
7706-DZNKK,Male,0,No,No,11,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.45,237.3,No,0.148334076139925,0.851665923860075
0236-HFWSV,Male,0,No,No,15,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,93.35,1444.65,Yes,0.691399294856869,0.308600705143131
4992-LTJNE,Male,0,Yes,Yes,72,DSL,Yes,No,No,No,No,No,Twoyear,No,55.3,3983.6,No,0.11152563323526,0.88847436676474
0229-LFJAF,Male,0,No,No,72,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,69.65,4908.25,No,0.121231292871679,0.878768707128321
7131-ZQZNK,Female,0,Yes,Yes,60,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,59.85,3590.2,No,0.112358781447704,0.887641218552295
3442-ZHHCC,Male,0,No,No,68,DSL,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,76.9,5023,No,0.119775772219109,0.880224227780891
5726-CVNYA,Female,0,Yes,Yes,8,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.85,146.6,No,0.136578397781318,0.863421602218682
4257-GAESD,Female,0,No,No,6,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,45,298.7,No,0.263783917455186,0.736216082544815
6286-ZHAOK,Female,0,Yes,Yes,20,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,25.55,507.4,No,0.129900692249895,0.870099307750105
3807-XHCJH,Female,0,Yes,Yes,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20,20,No,0.171101111842148,0.828898888157852
3174-AKMAS,Female,0,Yes,No,46,DSL,No,Yes,No,Yes,Yes,No,Twoyear,Yes,64.2,3009.5,No,9.01657435885578e-02,0.909834256411442
3138-BKYAV,Male,0,No,No,6,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,85.35,489.45,Yes,0.733512329191636,0.266487670808364
2239-JALAW,Male,0,No,No,58,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,103.25,6017.65,Yes,0.152286619336005,0.847713380663995
8098-TDCBU,Female,0,Yes,No,42,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.25,1108.2,No,0.117691242407332,0.882308757592668
2311-QYMUQ,Female,0,Yes,Yes,16,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,89.45,1430.25,Yes,0.556197736481818,0.443802263518182
3643-AHCFP,Male,1,Yes,No,7,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.6,644.35,Yes,0.862230427114942,0.137769572885058
9146-JRIOX,Female,0,Yes,Yes,14,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,25.55,372.45,No,0.145257487020495,0.854742512979505
5337-IIWKZ,Male,0,Yes,Yes,34,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,44.85,1442.6,No,0.11045705286254,0.88954294713746
8184-WMOFI,Male,0,Yes,Yes,62,DSL,Yes,No,Yes,Yes,No,Yes,Oneyear,No,71.4,4487.3,No,0.106372671416888,0.893627328583112
6092-QZVPP,Male,0,No,No,36,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,79.2,2854.95,No,8.62504482850944e-02,0.913749551714906
4625-LAMOB,Male,0,No,No,44,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.4,905.55,No,0.123286710029797,0.876713289970203
0392-BZIUW,Female,0,Yes,No,72,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,Yes,105,7589.8,No,0.160809628103572,0.839190371896428
6549-NNDYT,Female,0,No,No,13,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,30.85,394.1,No,0.173289189138964,0.826710810861036
0422-OHQHQ,Female,0,Yes,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.55,295.95,No,0.146044197985301,0.853955802014699
6916-HIJSE,Female,0,No,No,65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,84.85,5459.2,No,0.122950242453068,0.877049757546932
5275-PMFUT,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,64.8,4719.75,No,0.142461850917227,0.857538149082773
9777-IQHWP,Male,0,Yes,Yes,64,Fiberoptic,Yes,No,Yes,No,No,Yes,Twoyear,No,93.4,5822.3,No,0.120090183502811,0.879909816497189
0947-MUGVO,Male,1,Yes,No,20,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,73.65,1463.5,Yes,0.518838887202774,0.481161112797226
9944-HKVVB,Female,0,No,No,3,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,95.1,307.4,Yes,0.825179334380032,0.174820665619968
3050-GBUSH,Female,0,No,No,3,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,34.8,113.95,No,0.281882166875657,0.718117833124343
5170-PTRKA,Female,0,Yes,Yes,49,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,35.8,1782,No,9.98556265880616e-02,0.900144373411938
2123-AGEEN,Female,1,No,No,7,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,84.35,609.65,No,0.812940734565246,0.187059265434754
7549-MYGPK,Female,0,Yes,Yes,63,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,100.55,6215.35,Yes,0.155428490348811,0.844571509651189
5898-IGSLP,Male,0,Yes,Yes,31,Fiberoptic,Yes,No,Yes,Yes,No,No,Month-to-month,No,89.3,2823,No,0.12139946613793,0.87860053386207
7997-EASSD,Female,0,Yes,No,63,Fiberoptic,No,No,No,Yes,No,No,Oneyear,Yes,81.2,4965.1,No,0.126330314622146,0.873669685377854
0379-DJQHR,Male,0,Yes,Yes,67,DSL,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,81.35,5398.6,No,0.132663753138863,0.867336246861137
0297-RBCSG,Male,0,No,No,19,DSL,No,Yes,No,Yes,No,Yes,Oneyear,Yes,65.35,1231.85,No,0.127591103731932,0.872408896268068
1907-UBQFC,Male,1,No,No,10,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,72.85,688.65,Yes,0.681054444869338,0.318945555130662
6513-EECDB,Male,1,Yes,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,73.55,73.55,Yes,0.826715117082697,0.173284882917303
4079-WWQQQ,Male,0,No,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,65.55,4807.45,No,0.129069495872728,0.870930504127272
7471-WNSUF,Male,0,Yes,No,60,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,24.15,1505.9,No,0.153155156330585,0.846844843669415
9199-PWQVC,Female,0,Yes,No,63,DSL,Yes,Yes,No,No,Yes,Yes,Oneyear,Yes,79.7,4786.15,No,0.129977585115534,0.870022414884466
4824-GUCBY,Female,1,No,No,22,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,81.7,1820.9,No,0.329573035078037,0.670426964921963
0862-PRCBS,Female,0,Yes,Yes,68,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Twoyear,Yes,103.75,7039.45,No,0.146532733259636,0.853467266740364
8812-ZRHFP,Female,0,Yes,Yes,30,Fiberoptic,No,No,Yes,No,No,Yes,Oneyear,No,86.45,2538.05,No,0.242736489102541,0.757263510897459
0454-OKRCT,Male,0,No,No,33,Fiberoptic,No,Yes,No,Yes,No,No,Twoyear,No,80.6,2651.1,No,0.128360592333111,0.87163940766689
4198-VFOEA,Female,0,No,No,12,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,33.6,435.45,No,0.129373042279564,0.870626957720436
6630-UJZMY,Female,1,Yes,No,4,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,83.25,308.05,No,0.823604175076815,0.176395824923185
2692-AQCPF,Female,0,Yes,No,65,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,108.05,7118.9,No,0.151136272161141,0.848863727838859
0835-DUUIQ,Female,0,No,Yes,24,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,21.05,531.55,No,0.138092441279466,0.861907558720534
7567-ECMCM,Male,0,No,No,24,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,79.85,2001,No,0.471768344118501,0.528231655881499
6680-WKXRZ,Female,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,74.4,215.8,Yes,0.684373940529529,0.315626059470471
7028-DVOIQ,Male,1,No,No,35,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,99.05,3395.8,Yes,0.421113008546947,0.578886991453053
6169-PPETC,Male,0,Yes,Yes,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.5,759.35,No,0.121241777462731,0.878758222537269
4002-BQWPQ,Male,0,No,No,25,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,81.75,2028.8,No,7.75422169319108e-02,0.922457783068089
2826-DXLQO,Male,1,Yes,No,7,DSL,Yes,No,No,No,No,No,Month-to-month,No,29.8,220.45,No,0.212136548067122,0.787863451932878
4541-RMRLG,Male,0,No,No,7,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.25,112.3,Yes,0.154628040536432,0.845371959463568
5875-YPQFJ,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.9,69.9,Yes,0.786948172716496,0.213051827283504
2483-XSSMZ,Female,0,No,No,39,DSL,Yes,No,No,No,No,No,Oneyear,Yes,47.85,1886.4,No,0.107838950494417,0.892161049505583
8165-ZJRNM,Female,0,Yes,Yes,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,23.75,1679.25,No,0.160628767795586,0.839371232204414
3280-NMUVX,Male,0,Yes,Yes,34,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.6,678.8,No,0.13738975812746,0.86261024187254
1206-EHBDD,Female,0,Yes,No,56,Fiberoptic,Yes,No,Yes,No,No,No,Twoyear,No,80.3,4513.65,No,0.109806942081304,0.890193057918696
8361-LBRDI,Female,0,No,No,58,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.35,1423.85,No,0.136974854339934,0.863025145660066
7277-KAMWT,Male,0,No,No,13,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20,268.45,No,0.133608175448986,0.866391824551014
3842-IYKUE,Female,0,No,No,35,Fiberoptic,No,Yes,No,Yes,No,No,Month-to-month,No,85.3,2917.5,Yes,0.174659395755806,0.825340604244194
